id_sensor	id_plot	position_sensor	datetime	month	month_num	date	time	t_hobo
59-32-a	59_32	a	2023-01-22T16:00:00Z	January	1	2023-01-22	16:00:00	-0.213
59-32-a	59_32	a	2023-01-22T17:00:00Z	January	1	2023-01-22	17:00:00	-0.325
59-32-a	59_32	a	2023-01-22T18:00:00Z	January	1	2023-01-22	18:00:00	-0.213
59-32-a	59_32	a	2023-01-22T19:00:00Z	January	1	2023-01-22	19:00:00	-0.102
59-32-a	59_32	a	2023-01-22T20:00:00Z	January	1	2023-01-22	20:00:00	-0.213
59-32-a	59_32	a	2023-01-22T21:00:00Z	January	1	2023-01-22	21:00:00	-0.102
59-32-a	59_32	a	2023-01-22T22:00:00Z	January	1	2023-01-22	22:00:00	-0.437
59-32-a	59_32	a	2023-01-22T23:00:00Z	January	1	2023-01-22	23:00:00	-0.213
59-32-a	59_32	a	2023-01-16T13:00:00Z	January	1	2023-01-16	13:00:00	5.347
59-32-a	59_32	a	2023-01-16T14:00:00Z	January	1	2023-01-16	14:00:00	4.207
59-32-a	59_32	a	2023-01-16T15:00:00Z	January	1	2023-01-16	15:00:00	3.893
59-32-a	59_32	a	2023-01-16T16:00:00Z	January	1	2023-01-16	16:00:00	3.261
59-32-a	59_32	a	2023-01-16T17:00:00Z	January	1	2023-01-16	17:00:00	3.367
59-32-a	59_32	a	2023-01-16T18:00:00Z	January	1	2023-01-16	18:00:00	3.049
59-32-a	59_32	a	2023-01-16T19:00:00Z	January	1	2023-01-16	19:00:00	2.517
59-32-a	59_32	a	2023-01-16T20:00:00Z	January	1	2023-01-16	20:00:00	1.439
59-32-a	59_32	a	2023-01-16T21:00:00Z	January	1	2023-01-16	21:00:00	1.872
59-32-a	59_32	a	2023-01-16T22:00:00Z	January	1	2023-01-16	22:00:00	4.207
59-32-a	59_32	a	2023-01-16T23:00:00Z	January	1	2023-01-16	23:00:00	3.683
59-32-a	59_32	a	2023-01-13T00:00:00Z	January	1	2023-01-13	00:00:00	7.882
59-32-a	59_32	a	2023-01-13T01:00:00Z	January	1	2023-01-13	01:00:00	7.28
59-32-a	59_32	a	2023-01-13T02:00:00Z	January	1	2023-01-13	02:00:00	7.179
59-32-a	59_32	a	2023-01-13T03:00:00Z	January	1	2023-01-13	03:00:00	6.978
59-32-a	59_32	a	2023-01-13T04:00:00Z	January	1	2023-01-13	04:00:00	7.481
59-32-a	59_32	a	2023-01-13T05:00:00Z	January	1	2023-01-13	05:00:00	7.179
59-32-a	59_32	a	2023-01-13T06:00:00Z	January	1	2023-01-13	06:00:00	6.471
59-32-a	59_32	a	2023-01-13T07:00:00Z	January	1	2023-01-13	07:00:00	6.573
59-32-a	59_32	a	2023-01-13T08:00:00Z	January	1	2023-01-13	08:00:00	6.471
59-32-a	59_32	a	2023-01-13T09:00:00Z	January	1	2023-01-13	09:00:00	6.978
59-32-a	59_32	a	2023-01-13T10:00:00Z	January	1	2023-01-13	10:00:00	7.481
59-32-a	59_32	a	2023-01-13T11:00:00Z	January	1	2023-01-13	11:00:00	8.082
59-32-a	59_32	a	2023-01-13T12:00:00Z	January	1	2023-01-13	12:00:00	8.182
59-32-a	59_32	a	2023-01-13T13:00:00Z	January	1	2023-01-13	13:00:00	8.879
59-32-a	59_32	a	2023-01-13T14:00:00Z	January	1	2023-01-13	14:00:00	8.581
59-32-a	59_32	a	2023-01-13T15:00:00Z	January	1	2023-01-13	15:00:00	8.382
59-32-a	59_32	a	2023-01-13T16:00:00Z	January	1	2023-01-13	16:00:00	7.983
59-32-a	59_32	a	2023-01-13T17:00:00Z	January	1	2023-01-13	17:00:00	7.682
59-32-a	59_32	a	2023-01-13T18:00:00Z	January	1	2023-01-13	18:00:00	6.978
59-32-a	59_32	a	2023-01-13T19:00:00Z	January	1	2023-01-13	19:00:00	7.079
59-32-a	59_32	a	2023-01-04T00:00:00Z	January	1	2023-01-04	00:00:00	8.082
59-32-a	59_32	a	2023-01-04T01:00:00Z	January	1	2023-01-04	01:00:00	8.581
59-32-a	59_32	a	2023-01-26T00:00:00Z	January	1	2023-01-26	00:00:00	-1.57
59-32-a	59_32	a	2023-01-26T01:00:00Z	January	1	2023-01-26	01:00:00	-1.456
59-32-a	59_32	a	2023-01-26T02:00:00Z	January	1	2023-01-26	02:00:00	-1.456
59-32-a	59_32	a	2023-01-26T03:00:00Z	January	1	2023-01-26	03:00:00	-1.456
59-32-a	59_32	a	2023-01-26T04:00:00Z	January	1	2023-01-26	04:00:00	-1.228
59-32-a	59_32	a	2023-01-26T05:00:00Z	January	1	2023-01-26	05:00:00	-1.001
59-32-a	59_32	a	2023-01-26T06:00:00Z	January	1	2023-01-26	06:00:00	-0.774
59-32-a	59_32	a	2023-01-26T07:00:00Z	January	1	2023-01-26	07:00:00	-0.662
59-32-a	59_32	a	2023-01-26T08:00:00Z	January	1	2023-01-26	08:00:00	-0.437
59-32-a	59_32	a	2023-01-26T09:00:00Z	January	1	2023-01-26	09:00:00	-0.213
59-32-a	59_32	a	2023-01-26T10:00:00Z	January	1	2023-01-26	10:00:00	0.121
59-32-a	59_32	a	2023-01-26T11:00:00Z	January	1	2023-01-26	11:00:00	0.563
59-32-a	59_32	a	2023-01-26T12:00:00Z	January	1	2023-01-26	12:00:00	1.764
59-32-a	59_32	a	2023-01-26T13:00:00Z	January	1	2023-01-26	13:00:00	2.088
59-32-a	59_32	a	2023-01-26T14:00:00Z	January	1	2023-01-26	14:00:00	2.517
59-32-a	59_32	a	2023-01-26T15:00:00Z	January	1	2023-01-26	15:00:00	3.578
59-32-a	59_32	a	2023-01-26T16:00:00Z	January	1	2023-01-26	16:00:00	3.683
59-32-a	59_32	a	2023-01-26T17:00:00Z	January	1	2023-01-26	17:00:00	3.155
59-32-a	59_32	a	2023-01-26T18:00:00Z	January	1	2023-01-26	18:00:00	3.261
59-32-a	59_32	a	2023-01-26T19:00:00Z	January	1	2023-01-26	19:00:00	3.367
59-32-a	59_32	a	2023-01-23T00:00:00Z	January	1	2023-01-23	00:00:00	0.01
59-32-a	59_32	a	2023-01-23T01:00:00Z	January	1	2023-01-23	01:00:00	0.01
59-32-a	59_32	a	2023-01-23T02:00:00Z	January	1	2023-01-23	02:00:00	0.01
59-32-a	59_32	a	2023-01-23T03:00:00Z	January	1	2023-01-23	03:00:00	0.01
59-32-a	59_32	a	2023-01-23T04:00:00Z	January	1	2023-01-23	04:00:00	0.121
59-32-a	59_32	a	2023-01-23T05:00:00Z	January	1	2023-01-23	05:00:00	0.232
59-32-a	59_32	a	2023-01-23T06:00:00Z	January	1	2023-01-23	06:00:00	0.232
59-32-a	59_32	a	2023-01-23T07:00:00Z	January	1	2023-01-23	07:00:00	0.343
59-32-a	59_32	a	2023-01-23T08:00:00Z	January	1	2023-01-23	08:00:00	0.343
59-32-a	59_32	a	2023-01-23T09:00:00Z	January	1	2023-01-23	09:00:00	0.563
59-32-a	59_32	a	2023-01-23T10:00:00Z	January	1	2023-01-23	10:00:00	0.784
59-32-a	59_32	a	2023-01-23T11:00:00Z	January	1	2023-01-23	11:00:00	1.439
59-32-a	59_32	a	2023-01-23T12:00:00Z	January	1	2023-01-23	12:00:00	2.088
59-32-a	59_32	a	2023-01-23T13:00:00Z	January	1	2023-01-23	13:00:00	2.195
59-32-a	59_32	a	2023-01-23T14:00:00Z	January	1	2023-01-23	14:00:00	2.195
59-32-a	59_32	a	2023-01-23T15:00:00Z	January	1	2023-01-23	15:00:00	1.98
59-32-a	59_32	a	2023-01-23T16:00:00Z	January	1	2023-01-23	16:00:00	1.872
59-32-a	59_32	a	2023-01-23T17:00:00Z	January	1	2023-01-23	17:00:00	1.656
59-32-a	59_32	a	2023-01-23T18:00:00Z	January	1	2023-01-23	18:00:00	1.548
59-32-a	59_32	a	2023-01-23T19:00:00Z	January	1	2023-01-23	19:00:00	1.439
59-32-a	59_32	a	2023-01-23T20:00:00Z	January	1	2023-01-23	20:00:00	1.33
59-32-a	59_32	a	2023-01-23T21:00:00Z	January	1	2023-01-23	21:00:00	1.221
59-32-a	59_32	a	2023-01-23T22:00:00Z	January	1	2023-01-23	22:00:00	-0.102
59-32-a	59_32	a	2023-01-23T23:00:00Z	January	1	2023-01-23	23:00:00	-0.102
59-32-a	59_32	a	2023-01-20T15:00:00Z	January	1	2023-01-20	15:00:00	3.578
59-32-a	59_32	a	2023-01-20T16:00:00Z	January	1	2023-01-20	16:00:00	3.261
59-32-a	59_32	a	2023-01-20T17:00:00Z	January	1	2023-01-20	17:00:00	3.261
59-32-a	59_32	a	2023-01-20T18:00:00Z	January	1	2023-01-20	18:00:00	3.155
59-32-a	59_32	a	2023-01-20T19:00:00Z	January	1	2023-01-20	19:00:00	2.624
59-32-a	59_32	a	2023-01-20T20:00:00Z	January	1	2023-01-20	20:00:00	2.41
59-32-a	59_32	a	2023-01-20T21:00:00Z	January	1	2023-01-20	21:00:00	2.517
59-32-a	59_32	a	2023-01-20T22:00:00Z	January	1	2023-01-20	22:00:00	0.343
59-32-a	59_32	a	2023-01-20T23:00:00Z	January	1	2023-01-20	23:00:00	0.343
59-32-a	59_32	a	2023-01-18T05:00:00Z	January	1	2023-01-18	05:00:00	-2.61
59-32-a	59_32	a	2023-01-18T06:00:00Z	January	1	2023-01-18	06:00:00	-2.61
59-32-a	59_32	a	2023-01-18T07:00:00Z	January	1	2023-01-18	07:00:00	-2.145
59-32-a	59_32	a	2023-01-18T08:00:00Z	January	1	2023-01-18	08:00:00	-2.377
59-32-a	59_32	a	2023-01-17T00:00:00Z	January	1	2023-01-17	00:00:00	0.893
59-32-a	59_32	a	2023-01-17T01:00:00Z	January	1	2023-01-17	01:00:00	-0.102
59-32-a	59_32	a	2023-01-17T02:00:00Z	January	1	2023-01-17	02:00:00	0.121
59-32-a	59_32	a	2023-01-17T03:00:00Z	January	1	2023-01-17	03:00:00	-0.102
59-32-a	59_32	a	2023-01-17T04:00:00Z	January	1	2023-01-17	04:00:00	-0.774
59-32-a	59_32	a	2023-01-17T05:00:00Z	January	1	2023-01-17	05:00:00	-1.001
59-32-a	59_32	a	2023-01-17T06:00:00Z	January	1	2023-01-17	06:00:00	-1.341
59-32-a	59_32	a	2023-01-17T07:00:00Z	January	1	2023-01-17	07:00:00	-1.684
59-32-a	59_32	a	2023-01-17T08:00:00Z	January	1	2023-01-17	08:00:00	-1.799
59-32-a	59_32	a	2023-01-17T09:00:00Z	January	1	2023-01-17	09:00:00	-1.684
59-32-a	59_32	a	2023-01-17T10:00:00Z	January	1	2023-01-17	10:00:00	-0.662
59-32-a	59_32	a	2023-01-17T11:00:00Z	January	1	2023-01-17	11:00:00	0.121
59-32-a	59_32	a	2023-01-17T12:00:00Z	January	1	2023-01-17	12:00:00	0.893
59-32-a	59_32	a	2023-01-17T13:00:00Z	January	1	2023-01-17	13:00:00	1.656
59-32-a	59_32	a	2023-01-17T14:00:00Z	January	1	2023-01-17	14:00:00	1.872
59-32-a	59_32	a	2023-01-17T15:00:00Z	January	1	2023-01-17	15:00:00	1.221
59-32-a	59_32	a	2023-01-17T16:00:00Z	January	1	2023-01-17	16:00:00	0.121
59-32-a	59_32	a	2023-01-17T17:00:00Z	January	1	2023-01-17	17:00:00	-0.437
59-32-a	59_32	a	2023-01-17T18:00:00Z	January	1	2023-01-17	18:00:00	-0.887
59-32-a	59_32	a	2023-01-17T19:00:00Z	January	1	2023-01-17	19:00:00	-1.228
59-32-a	59_32	a	2023-01-17T20:00:00Z	January	1	2023-01-17	20:00:00	-1.341
59-32-a	59_32	a	2023-01-17T21:00:00Z	January	1	2023-01-17	21:00:00	-1.114
59-32-a	59_32	a	2023-01-17T22:00:00Z	January	1	2023-01-17	22:00:00	2.088
59-32-a	59_32	a	2023-01-17T23:00:00Z	January	1	2023-01-17	23:00:00	1.548
59-32-a	59_32	a	2023-01-14T00:00:00Z	January	1	2023-01-14	00:00:00	5.141
59-32-a	59_32	a	2023-01-15T15:00:00Z	January	1	2023-01-15	15:00:00	5.757
59-32-a	59_32	a	2023-01-08T00:00:00Z	January	1	2023-01-08	00:00:00	9.077
59-32-a	59_32	a	2023-01-08T01:00:00Z	January	1	2023-01-08	01:00:00	8.879
59-32-a	59_32	a	2023-01-08T02:00:00Z	January	1	2023-01-08	02:00:00	7.179
59-32-a	59_32	a	2023-01-08T03:00:00Z	January	1	2023-01-08	03:00:00	6.37
59-32-a	59_32	a	2023-01-08T04:00:00Z	January	1	2023-01-08	04:00:00	5.962
59-32-a	59_32	a	2023-01-08T05:00:00Z	January	1	2023-01-08	05:00:00	5.347
59-32-a	59_32	a	2023-01-08T06:00:00Z	January	1	2023-01-08	06:00:00	4.934
59-32-a	59_32	a	2023-01-08T07:00:00Z	January	1	2023-01-08	07:00:00	6.37
59-32-a	59_32	a	2023-01-08T08:00:00Z	January	1	2023-01-08	08:00:00	6.268
59-32-a	59_32	a	2023-01-05T11:00:00Z	January	1	2023-01-05	11:00:00	11.041
59-32-a	59_32	a	2023-01-05T12:00:00Z	January	1	2023-01-05	12:00:00	10.944
59-32-a	59_32	a	2023-01-05T13:00:00Z	January	1	2023-01-05	13:00:00	10.944
59-32-a	59_32	a	2023-01-05T14:00:00Z	January	1	2023-01-05	14:00:00	11.431
59-32-a	59_32	a	2023-01-05T15:00:00Z	January	1	2023-01-05	15:00:00	11.528
59-32-a	59_32	a	2023-01-05T16:00:00Z	January	1	2023-01-05	16:00:00	11.236
59-32-a	59_32	a	2023-01-05T17:00:00Z	January	1	2023-01-05	17:00:00	10.846
59-32-a	59_32	a	2023-01-05T18:00:00Z	January	1	2023-01-05	18:00:00	10.651
59-32-a	59_32	a	2023-01-05T19:00:00Z	January	1	2023-01-05	19:00:00	10.063
59-32-a	59_32	a	2023-01-05T20:00:00Z	January	1	2023-01-05	20:00:00	9.669
59-32-a	59_32	a	2023-01-05T21:00:00Z	January	1	2023-01-05	21:00:00	9.571
59-32-a	59_32	a	2023-01-05T22:00:00Z	January	1	2023-01-05	22:00:00	9.373
59-32-a	59_32	a	2023-01-05T23:00:00Z	January	1	2023-01-05	23:00:00	9.275
59-32-a	59_32	a	2023-01-24T11:00:00Z	January	1	2023-01-24	11:00:00	1.221
59-32-a	59_32	a	2023-01-30T15:00:00Z	January	1	2023-01-30	15:00:00	6.268
59-32-a	59_32	a	2023-01-30T16:00:00Z	January	1	2023-01-30	16:00:00	5.45
59-32-a	59_32	a	2023-01-30T21:00:00Z	January	1	2023-01-30	21:00:00	2.195
59-32-a	59_32	a	2023-01-27T00:00:00Z	January	1	2023-01-27	00:00:00	3.578
59-32-a	59_32	a	2023-01-27T01:00:00Z	January	1	2023-01-27	01:00:00	3.472
59-32-a	59_32	a	2023-01-27T02:00:00Z	January	1	2023-01-27	02:00:00	3.472
59-32-a	59_32	a	2023-01-27T03:00:00Z	January	1	2023-01-27	03:00:00	3.472
59-32-a	59_32	a	2023-01-27T04:00:00Z	January	1	2023-01-27	04:00:00	3.578
59-32-a	59_32	a	2023-01-27T05:00:00Z	January	1	2023-01-27	05:00:00	3.578
59-32-a	59_32	a	2023-01-27T06:00:00Z	January	1	2023-01-27	06:00:00	3.261
59-32-a	59_32	a	2023-01-27T07:00:00Z	January	1	2023-01-27	07:00:00	2.73
59-32-a	59_32	a	2023-01-27T08:00:00Z	January	1	2023-01-27	08:00:00	2.624
59-32-a	59_32	a	2023-01-27T09:00:00Z	January	1	2023-01-27	09:00:00	2.73
59-32-a	59_32	a	2023-01-27T10:00:00Z	January	1	2023-01-27	10:00:00	2.837
59-32-a	59_32	a	2023-01-27T11:00:00Z	January	1	2023-01-27	11:00:00	2.943
59-32-a	59_32	a	2023-01-27T12:00:00Z	January	1	2023-01-27	12:00:00	3.261
59-32-a	59_32	a	2023-01-27T13:00:00Z	January	1	2023-01-27	13:00:00	3.472
59-32-a	59_32	a	2023-01-27T14:00:00Z	January	1	2023-01-27	14:00:00	3.472
59-32-a	59_32	a	2023-01-27T15:00:00Z	January	1	2023-01-27	15:00:00	3.367
59-32-a	59_32	a	2023-01-27T16:00:00Z	January	1	2023-01-27	16:00:00	3.367
59-32-a	59_32	a	2023-01-27T17:00:00Z	January	1	2023-01-27	17:00:00	3.049
59-32-a	59_32	a	2023-01-27T18:00:00Z	January	1	2023-01-27	18:00:00	2.943
59-32-a	59_32	a	2023-01-27T19:00:00Z	January	1	2023-01-27	19:00:00	2.837
59-32-a	59_32	a	2023-01-27T20:00:00Z	January	1	2023-01-27	20:00:00	2.73
59-32-a	59_32	a	2023-01-27T21:00:00Z	January	1	2023-01-27	21:00:00	2.73
59-32-a	59_32	a	2023-01-27T22:00:00Z	January	1	2023-01-27	22:00:00	3.788
59-32-a	59_32	a	2023-01-27T23:00:00Z	January	1	2023-01-27	23:00:00	3.683
59-32-a	59_32	a	2023-01-25T06:00:00Z	January	1	2023-01-25	06:00:00	-1.001
59-32-a	59_32	a	2023-01-24T00:00:00Z	January	1	2023-01-24	00:00:00	1.003
59-32-a	59_32	a	2023-01-24T01:00:00Z	January	1	2023-01-24	01:00:00	0.893
59-32-a	59_32	a	2023-01-24T02:00:00Z	January	1	2023-01-24	02:00:00	0.784
59-32-a	59_32	a	2023-01-24T03:00:00Z	January	1	2023-01-24	03:00:00	0.784
59-32-a	59_32	a	2023-01-24T04:00:00Z	January	1	2023-01-24	04:00:00	0.784
59-32-a	59_32	a	2023-01-24T05:00:00Z	January	1	2023-01-24	05:00:00	0.784
59-32-a	59_32	a	2023-01-24T06:00:00Z	January	1	2023-01-24	06:00:00	0.674
59-32-a	59_32	a	2023-01-24T07:00:00Z	January	1	2023-01-24	07:00:00	0.784
59-32-a	59_32	a	2023-01-24T08:00:00Z	January	1	2023-01-24	08:00:00	0.784
59-32-a	59_32	a	2023-01-24T09:00:00Z	January	1	2023-01-24	09:00:00	0.893
59-32-a	59_32	a	2023-01-24T10:00:00Z	January	1	2023-01-24	10:00:00	1.003
59-32-a	59_32	a	2023-01-09T23:00:00Z	January	1	2023-01-09	23:00:00	5.347
59-32-a	59_32	a	2023-01-24T12:00:00Z	January	1	2023-01-24	12:00:00	1.221
59-32-a	59_32	a	2023-01-24T13:00:00Z	January	1	2023-01-24	13:00:00	1.221
59-32-a	59_32	a	2023-01-24T14:00:00Z	January	1	2023-01-24	14:00:00	1.221
59-32-a	59_32	a	2023-01-24T15:00:00Z	January	1	2023-01-24	15:00:00	1.112
59-32-a	59_32	a	2023-01-24T16:00:00Z	January	1	2023-01-24	16:00:00	0.893
59-32-a	59_32	a	2023-01-24T17:00:00Z	January	1	2023-01-24	17:00:00	0.674
59-32-a	59_32	a	2023-01-24T18:00:00Z	January	1	2023-01-24	18:00:00	0.453
59-32-a	59_32	a	2023-01-24T19:00:00Z	January	1	2023-01-24	19:00:00	0.453
59-32-a	59_32	a	2023-01-24T20:00:00Z	January	1	2023-01-24	20:00:00	0.343
59-32-a	59_32	a	2023-01-24T21:00:00Z	January	1	2023-01-24	21:00:00	0.232
59-32-a	59_32	a	2023-01-24T22:00:00Z	January	1	2023-01-24	22:00:00	1.112
59-32-a	59_32	a	2023-01-24T23:00:00Z	January	1	2023-01-24	23:00:00	1.112
59-32-a	59_32	a	2023-01-18T00:00:00Z	January	1	2023-01-18	00:00:00	-1.57
59-32-a	59_32	a	2023-01-18T01:00:00Z	January	1	2023-01-18	01:00:00	-1.684
59-32-a	59_32	a	2023-01-18T02:00:00Z	January	1	2023-01-18	02:00:00	-2.145
59-32-a	59_32	a	2023-01-18T03:00:00Z	January	1	2023-01-18	03:00:00	-2.261
59-32-a	59_32	a	2023-01-18T04:00:00Z	January	1	2023-01-18	04:00:00	-2.377
59-32-a	59_32	a	2023-01-18T09:00:00Z	January	1	2023-01-18	09:00:00	-2.145
59-32-a	59_32	a	2023-01-18T10:00:00Z	January	1	2023-01-18	10:00:00	-1.341
59-32-a	59_32	a	2023-01-15T00:00:00Z	January	1	2023-01-15	00:00:00	6.064
59-32-a	59_32	a	2023-01-15T01:00:00Z	January	1	2023-01-15	01:00:00	5.86
59-32-a	59_32	a	2023-01-15T02:00:00Z	January	1	2023-01-15	02:00:00	5.655
59-32-a	59_32	a	2023-01-15T03:00:00Z	January	1	2023-01-15	03:00:00	5.45
59-32-a	59_32	a	2023-01-15T04:00:00Z	January	1	2023-01-15	04:00:00	5.141
59-32-a	59_32	a	2023-01-15T05:00:00Z	January	1	2023-01-15	05:00:00	4.831
59-32-a	59_32	a	2023-01-15T06:00:00Z	January	1	2023-01-15	06:00:00	4.519
59-32-a	59_32	a	2023-01-15T07:00:00Z	January	1	2023-01-15	07:00:00	3.998
59-32-a	59_32	a	2023-01-15T08:00:00Z	January	1	2023-01-15	08:00:00	3.683
59-32-a	59_32	a	2023-01-15T09:00:00Z	January	1	2023-01-15	09:00:00	3.998
59-32-a	59_32	a	2023-01-15T10:00:00Z	January	1	2023-01-15	10:00:00	4.831
59-32-a	59_32	a	2023-01-15T11:00:00Z	January	1	2023-01-15	11:00:00	5.45
59-32-a	59_32	a	2023-01-15T12:00:00Z	January	1	2023-01-15	12:00:00	5.45
59-32-a	59_32	a	2023-01-15T13:00:00Z	January	1	2023-01-15	13:00:00	6.064
59-32-a	59_32	a	2023-01-15T14:00:00Z	January	1	2023-01-15	14:00:00	6.166
59-32-a	59_32	a	2023-01-15T16:00:00Z	January	1	2023-01-15	16:00:00	5.757
59-32-a	59_32	a	2023-01-15T17:00:00Z	January	1	2023-01-15	17:00:00	5.757
59-32-a	59_32	a	2023-01-15T18:00:00Z	January	1	2023-01-15	18:00:00	5.757
59-32-a	59_32	a	2023-01-15T19:00:00Z	January	1	2023-01-15	19:00:00	5.552
59-32-a	59_32	a	2023-01-15T20:00:00Z	January	1	2023-01-15	20:00:00	5.244
59-32-a	59_32	a	2023-01-15T21:00:00Z	January	1	2023-01-15	21:00:00	4.727
59-32-a	59_32	a	2023-01-15T22:00:00Z	January	1	2023-01-15	22:00:00	6.978
59-32-a	59_32	a	2023-01-15T23:00:00Z	January	1	2023-01-15	23:00:00	6.268
59-32-a	59_32	a	2023-01-12T00:00:00Z	January	1	2023-01-12	00:00:00	8.282
59-32-a	59_32	a	2023-01-12T01:00:00Z	January	1	2023-01-12	01:00:00	8.382
59-32-a	59_32	a	2023-01-12T02:00:00Z	January	1	2023-01-12	02:00:00	8.382
59-32-a	59_32	a	2023-01-12T03:00:00Z	January	1	2023-01-12	03:00:00	8.68
59-32-a	59_32	a	2023-01-12T04:00:00Z	January	1	2023-01-12	04:00:00	8.978
59-32-a	59_32	a	2023-01-12T05:00:00Z	January	1	2023-01-12	05:00:00	9.176
59-32-a	59_32	a	2023-01-12T06:00:00Z	January	1	2023-01-12	06:00:00	8.978
59-32-a	59_32	a	2023-01-12T07:00:00Z	January	1	2023-01-12	07:00:00	8.779
59-32-a	59_32	a	2023-01-12T08:00:00Z	January	1	2023-01-12	08:00:00	8.978
59-32-a	59_32	a	2023-01-12T09:00:00Z	January	1	2023-01-12	09:00:00	9.373
59-32-a	59_32	a	2023-01-12T10:00:00Z	January	1	2023-01-12	10:00:00	9.472
59-32-a	59_32	a	2023-01-12T11:00:00Z	January	1	2023-01-12	11:00:00	9.571
59-32-a	59_32	a	2023-01-12T12:00:00Z	January	1	2023-01-12	12:00:00	9.965
59-32-a	59_32	a	2023-01-12T13:00:00Z	January	1	2023-01-12	13:00:00	10.455
59-32-a	59_32	a	2023-01-12T14:00:00Z	January	1	2023-01-12	14:00:00	10.259
59-32-a	59_32	a	2023-01-12T15:00:00Z	January	1	2023-01-12	15:00:00	9.965
59-32-a	59_32	a	2023-01-10T16:00:00Z	January	1	2023-01-10	16:00:00	5.757
59-32-a	59_32	a	2023-01-10T17:00:00Z	January	1	2023-01-10	17:00:00	6.471
59-32-a	59_32	a	2023-01-09T20:00:00Z	January	1	2023-01-09	20:00:00	4.831
59-32-a	59_32	a	2023-01-09T21:00:00Z	January	1	2023-01-09	21:00:00	4.102
59-32-a	59_32	a	2023-01-09T22:00:00Z	January	1	2023-01-09	22:00:00	5.757
59-32-a	59_32	a	2023-01-25T18:00:00Z	January	1	2023-01-25	18:00:00	-1.684
59-32-a	59_32	a	2023-01-25T19:00:00Z	January	1	2023-01-25	19:00:00	-1.914
59-32-a	59_32	a	2023-01-06T00:00:00Z	January	1	2023-01-06	00:00:00	9.472
59-32-a	59_32	a	2023-01-06T01:00:00Z	January	1	2023-01-06	01:00:00	9.373
59-32-a	59_32	a	2023-01-06T02:00:00Z	January	1	2023-01-06	02:00:00	9.176
59-32-a	59_32	a	2023-01-06T03:00:00Z	January	1	2023-01-06	03:00:00	9.176
59-32-a	59_32	a	2023-01-06T04:00:00Z	January	1	2023-01-06	04:00:00	9.176
59-32-a	59_32	a	2023-01-06T05:00:00Z	January	1	2023-01-06	05:00:00	9.275
59-32-a	59_32	a	2023-01-06T06:00:00Z	January	1	2023-01-06	06:00:00	9.275
59-32-a	59_32	a	2023-01-06T07:00:00Z	January	1	2023-01-06	07:00:00	9.373
59-32-a	59_32	a	2023-01-06T08:00:00Z	January	1	2023-01-06	08:00:00	9.472
59-32-a	59_32	a	2023-01-06T09:00:00Z	January	1	2023-01-06	09:00:00	9.669
59-32-a	59_32	a	2023-01-06T10:00:00Z	January	1	2023-01-06	10:00:00	9.866
59-32-a	59_32	a	2023-01-06T11:00:00Z	January	1	2023-01-06	11:00:00	10.063
59-32-a	59_32	a	2023-01-06T12:00:00Z	January	1	2023-01-06	12:00:00	10.161
59-32-a	59_32	a	2023-01-06T15:00:00Z	January	1	2023-01-06	15:00:00	10.553
59-32-a	59_32	a	2023-01-06T16:00:00Z	January	1	2023-01-06	16:00:00	10.259
59-32-a	59_32	a	2023-01-06T17:00:00Z	January	1	2023-01-06	17:00:00	10.063
59-32-a	59_32	a	2023-01-06T18:00:00Z	January	1	2023-01-06	18:00:00	10.063
59-32-a	59_32	a	2023-01-06T19:00:00Z	January	1	2023-01-06	19:00:00	10.161
59-32-a	59_32	a	2023-01-06T20:00:00Z	January	1	2023-01-06	20:00:00	9.965
59-32-a	59_32	a	2023-01-06T21:00:00Z	January	1	2023-01-06	21:00:00	9.571
59-32-a	59_32	a	2023-01-06T22:00:00Z	January	1	2023-01-06	22:00:00	9.472
59-32-a	59_32	a	2023-01-06T23:00:00Z	January	1	2023-01-06	23:00:00	9.472
59-32-a	59_32	a	2023-01-01T08:00:00Z	January	1	2023-01-01	08:00:00	11.722
59-32-a	59_32	a	2023-01-01T09:00:00Z	January	1	2023-01-01	09:00:00	11.625
59-32-a	59_32	a	2023-01-01T10:00:00Z	January	1	2023-01-01	10:00:00	12.304
59-32-a	59_32	a	2023-01-01T11:00:00Z	January	1	2023-01-01	11:00:00	12.594
59-32-a	59_32	a	2023-01-01T13:00:00Z	January	1	2023-01-01	13:00:00	12.497
59-32-a	59_32	a	2023-01-01T14:00:00Z	January	1	2023-01-01	14:00:00	11.334
59-32-a	59_32	a	2023-01-01T15:00:00Z	January	1	2023-01-01	15:00:00	10.846
59-32-a	59_32	a	2023-01-01T16:00:00Z	January	1	2023-01-01	16:00:00	10.455
59-32-a	59_32	a	2023-01-01T17:00:00Z	January	1	2023-01-01	17:00:00	10.161
59-32-a	59_32	a	2023-01-01T18:00:00Z	January	1	2023-01-01	18:00:00	9.965
59-32-a	59_32	a	2023-01-25T14:00:00Z	January	1	2023-01-25	14:00:00	-1.228
59-32-a	59_32	a	2023-01-25T15:00:00Z	January	1	2023-01-25	15:00:00	-1.456
59-32-a	59_32	a	2023-01-25T16:00:00Z	January	1	2023-01-25	16:00:00	-1.799
59-32-a	59_32	a	2023-01-25T17:00:00Z	January	1	2023-01-25	17:00:00	-1.684
59-32-a	59_32	a	2023-01-08T15:00:00Z	January	1	2023-01-08	15:00:00	8.282
